Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,original,high_rain,high_fog,light_fog,moderate_fog,HF_PSNR,LF_PSNR,MF_PSNR,HF_SSIM,LF_SSIM,MF_SSIM,HF_CPL,LF_CPL,MF_CPL,HF_CS,LF_CS,MF_CS,MF_SSS1,HF_KL,HF_MSE,HF_WD,MF_WD,MF_MSE,MF_KL,MF_TSI
352,352,352,352,352,352,352,352,352,352,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277Z471_352.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2277Z471_352_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2277Z471_352_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2277Z471_352_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2277Z471_352_torchvision.jpg,11.27934221,15.7310166,11.88891664,0.7309908,0.800374285,0.85445565,71.31456,62.281933,30.141674,0.2502909,0.3745028,0.76636785,0.023794388,-0.0830645166835484,72.82502644856771,27.930078124999994,30.068328857421875,80.05699055989584,-0.0532973046012606,0.5682729941291589
353,353,353,353,353,353,353,353,353,353,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277Z491_353.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2277Z491_353_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2277Z491_353_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2277Z491_353_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2277Z491_353_torchvision.jpg,21.04466165,22.59997226,19.40926143,0.867447962,0.882890281,0.847087998,32.04479,24.038036,31.137854,0.85536844,0.8781533,0.84251994,0.02433035,0.6488838647589763,26.873990885416667,12.903887939453126,12.447247314453126,43.79999389648437,0.6030253772769917,0.6873165362035225
354,354,354,354,354,354,354,354,354,354,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2278P901_354.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2278P901_354_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2278P901_354_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2278P901_354_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2278P901_354_torchvision.jpg,22.53862345,24.2961984,9.752561768,0.885113727,0.879799216,0.502905948,22.246628,23.524572,99.45183,0.88708705,0.87751365,0.16502878,0.07965029,inf,4.691312662760416,13.21127319335938,37.45751953124999,65.94327799479167,inf,6.596728228962819
355,355,355,355,355,355,355,355,355,355,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2278X322_355.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2278X322_355_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2278X322_355_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2278X322_355_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2278X322_355_torchvision.jpg,11.27926733,20.7652059,17.20737652,0.748457777,0.926198876,0.897394694,42.491344,18.83511,16.072529,0.27844256,0.77952725,0.80176735,0.005083164,-0.0802100383935801,73.17668050130209,22.110882568359376,14.532666015625,65.92725830078125,0.1366232164849074,0.2717343444227009
356,356,356,356,356,356,356,356,356,356,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2279P971_356.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2279P971_356_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2279P971_356_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2279P971_356_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2279P971_356_torchvision.jpg,20.42514912,15.71789941,19.85565496,0.850919617,0.743364715,0.846508285,27.395624,59.818005,30.879766,0.89854723,0.7591065,0.883763,0.02000654,0.6645315086826122,38.56687418619792,11.98223266601562,7.244067382812499,34.773284912109375,inf,1.344636741682975
357,357,357,357,357,357,357,357,357,357,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2280F331_357.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2280F331_357_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2280F331_357_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2280F331_357_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2280F331_357_torchvision.jpg,10.05797328,21.62302355,12.14608804,0.552475726,0.885505262,0.825442042,87.76888,15.633931,82.70748,0.087774076,0.90652364,0.4823847,0.05629282,0.2796977998045693,50.86958414713542,25.061676025390632,25.781005859375,50.386043294270834,inf,2.619086350293543
358,358,358,358,358,358,358,358,358,358,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2363S391_358.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2363S391_358_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2363S391_358_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2363S391_358_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2363S391_358_torchvision.jpg,13.61673724,10.11516897,14.38130785,0.721887668,0.679064549,0.760030074,37.56822,40.190075,40.62272,0.24979131,0.17982131,0.093565546,0.01605869,inf,68.19995930989583,20.08991088867188,20.52875366210938,15.118709309895833,inf,2.4099376223091973
359,359,359,359,359,359,359,359,359,359,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2364W003_359.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2364W003_359_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2364W003_359_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2364W003_359_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2364W003_359_torchvision.jpg,20.83198633,15.30081134,12.01009315,0.902334755,0.914222297,0.741953462,17.989168,46.48353,36.34406,0.8962547,0.6737602,0.72531074,0.04584438,1.0846855206409458,32.67571207682292,17.78624267578125,37.05343017578125,66.55062255859374,0.9548506182706272,1.7228167808219172
360,360,360,360,360,360,360,360,360,360,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2364W042_360.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2364W042_360_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2364W042_360_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2364W042_360_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2364W042_360_torchvision.jpg,21.74978636,28.38837572,29.57203486,0.930895301,0.947826122,0.950875875,14.405756,11.377957,10.426562,0.87153465,0.8947445,0.90161854,0.010905957,-0.0426253180337496,67.35983479817709,12.3737548828125,2.2401000976562497,21.838421630859376,0.0533360883364357,0.280883072407045
361,361,361,361,361,361,361,361,361,361,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2364Y161_361.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2364Y161_361_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2364Y161_361_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2364Y161_361_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2364Y161_361_torchvision.jpg,17.57247997,16.59031551,20.5660261,0.846313414,0.829503001,0.922756549,29.77908,32.528553,16.44534,0.70472956,0.64271754,0.84647524,0.0320984,0.0874148763478471,35.346946207682294,10.03334350585938,10.330468749999998,55.97281901041666,0.0352192668190858,0.2087389921722127
362,362,362,362,362,362,362,362,362,362,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2365H841_362.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2365H841_362_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2365H841_362_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2365H841_362_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2365H841_362_torchvision.jpg,15.97957267,15.66471721,15.92982932,0.886906224,0.85720025,0.894247956,22.694687,30.309418,28.87763,0.6645593,0.55365777,0.5376987,0.04834951,0.6082914420204609,59.33159790039063,8.062786865234376,12.9885009765625,47.87646280924479,1.0396742144545743,0.8290056262230916
363,363,363,363,363,363,363,363,363,363,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2365W722_363.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2365W722_363_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2365W722_363_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2365W722_363_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2365W722_363_torchvision.jpg,11.50965316,15.70057261,11.09330139,0.719822273,0.82417376,0.675541836,50.648983,37.033184,73.326385,0.56985676,0.7107825,0.20133084,0.065168954,0.9031410794201732,53.06910196940104,23.393664550781256,16.455084228515624,56.29109497070313,0.8788572147762703,3.437267612524461
364,364,364,364,364,364,364,364,364,364,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2365Y161_364.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2365Y161_364_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2365Y161_364_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2365Y161_364_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2365Y161_364_torchvision.jpg,12.4931547,23.45186577,16.20072476,0.764483598,0.885004369,0.85750233,50.866474,36.111023,29.461151,0.30889094,0.57028025,0.67917234,0.032590922,0.3744212762587199,68.36893513997396,22.56851806640625,17.559100341796878,52.84018351236979,0.2604663603712908,0.6627323874755384
365,365,365,365,365,365,365,365,365,365,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366D551_365.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2366D551_365_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2366D551_365_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2366D551_365_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2366D551_365_torchvision.jpg,9.500116411,11.88339916,16.61892618,0.444137282,0.519377066,0.5499671,131.9509,124.00575,118.73134,0.07703941,0.21609022,0.2962591,0.086952694,inf,65.57789510091146,20.89483642578125,14.25368041992187,39.012109375,inf,5.767410714285715
366,366,366,366,366,366,366,366,366,366,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366P871_366.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2366P871_366_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2366P871_366_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2366P871_366_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2366P871_366_torchvision.jpg,20.67922339,16.32423672,14.92959471,0.890019845,0.628248433,0.727736785,16.24207,75.25648,61.449364,0.88981694,0.24328494,0.440805,0.051650602,0.245317073908631,35.66522216796875,10.833142089843747,25.22384033203125,27.390643310546874,inf,3.294722358121331
367,367,367,367,367,367,367,367,367,367,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366P881_367.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2366P881_367_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2366P881_367_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2366P881_367_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2366P881_367_torchvision.jpg,15.43677621,21.36455659,26.0120489,0.796476386,0.861539599,0.926829671,47.728172,37.2765,12.495038,0.56298965,0.68579185,0.9096956,0.0096723,0.0957307529109987,83.74669189453125,17.305560302734374,5.743255615234375,31.89207560221354,0.0588940861364245,0.0193248532289627
368,368,368,368,368,368,368,368,368,368,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366W642_368.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2366W642_368_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2366W642_368_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2366W642_368_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2366W642_368_torchvision.jpg,11.59221735,14.36273258,20.17124357,0.777587988,0.85565067,0.915976764,55.390057,21.567242,22.846144,0.37587595,0.8823601,0.7712932,0.023305751,-0.1080981929038861,82.419140625,36.22433471679688,6.678430175781251,19.81575520833333,0.1722775593798878,0.164004403131116
369,369,369,369,369,369,369,369,369,369,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23672884_369.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_23672884_369_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_23672884_369_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_23672884_369_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23672884_369_torchvision.jpg,16.85981452,6.931694542,22.69634018,0.793368327,0.35207427,0.846503838,38.937622,111.20422,33.76928,0.83095884,0.043856792,0.8421271,0.019700255,inf,47.354095458984375,27.9942138671875,9.7566650390625,32.71023763020833,inf,2.286680528375732
370,370,370,370,370,370,370,370,370,370,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23672984_370.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_23672984_370_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_23672984_370_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_23672984_370_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23672984_370_torchvision.jpg,7.787614891,12.13332669,26.55629022,0.424715057,0.677584226,0.887638775,100.72955,58.166603,16.860165,0.045983456,0.6627305,0.91226196,0.009379593,inf,49.63035074869792,32.90095825195312,2.4614990234375003,26.00302937825521,0.0276382341623193,0.48501100782779
371,371,371,371,371,371,371,371,371,371,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2367S991_371.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2367S991_371_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2367S991_371_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2367S991_371_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2367S991_371_torchvision.jpg,23.67088157,20.18177858,17.87966797,0.943131426,0.874394576,0.879794852,12.698168,40.009605,35.886078,0.8922947,0.5829064,0.69154304,0.005618972,0.4261971706072449,21.510988362630208,7.0560791015625,14.509515380859376,43.52007039388021,0.1416917790444655,0.1471624266144817
